"year","council","income","activity","val"
2012,"Opotiki District Council","Current grants, subsidies, and donations income","Culture",0
2012,"Opotiki District Council","Interest income","Culture",0
2012,"Opotiki District Council","Dividend income","Culture",0
2012,"Opotiki District Council","Sales and other operating income","Culture",48
2012,"Opotiki District Council","Employee costs","Culture",120
2012,"Opotiki District Council","Depreciation and amortisation","Culture",33
2012,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Culture",0
2012,"Opotiki District Council","Interest expenditure","Culture",0
2012,"Opotiki District Council","Purchases and other operating expenditure","Culture",15
2011,"Opotiki District Council","Rates","Culture",179
2011,"Opotiki District Council","Regulatory income and petrol tax","Culture",0
2011,"Opotiki District Council","Current grants, subsidies, and donations income","Culture",0
2011,"Opotiki District Council","Interest income","Culture",0
2011,"Opotiki District Council","Dividend income","Culture",0
2011,"Opotiki District Council","Sales and other operating income","Culture",49
2011,"Opotiki District Council","Employee costs","Culture",116
2011,"Opotiki District Council","Depreciation and amortisation","Culture",35
2011,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Opotiki District Council","Interest expenditure","Culture",0
2011,"Opotiki District Council","Purchases and other operating expenditure","Culture",22
2010,"Opotiki District Council","Rates","Culture",167
2010,"Opotiki District Council","Regulatory income and petrol tax","Culture",0
2010,"Opotiki District Council","Current grants, subsidies, and donations income","Culture",0
2010,"Opotiki District Council","Interest income","Culture",0
2010,"Opotiki District Council","Dividend income","Culture",0
2010,"Opotiki District Council","Sales and other operating income","Culture",28
2010,"Opotiki District Council","Employee costs","Culture",111
2010,"Opotiki District Council","Depreciation and amortisation","Culture",35
2010,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Culture",0
2010,"Opotiki District Council","Interest expenditure","Culture",0
2010,"Opotiki District Council","Purchases and other operating expenditure","Culture",22
2009,"Opotiki District Council","Rates","Culture",160
