"year","council","income","activity","val"
2013,"Whangarei District Council","Interest expenditure","Culture",0
2013,"Whangarei District Council","Purchases and other operating expenditure","Culture",0
2012,"Whangarei District Council","Rates","Culture",4268
2012,"Whangarei District Council","Regulatory income and petrol tax","Culture",253
2012,"Whangarei District Council","Current grants, subsidies, and donations income","Culture",0
2012,"Whangarei District Council","Interest income","Culture",0
2012,"Whangarei District Council","Dividend income","Culture",0
2012,"Whangarei District Council","Sales and other operating income","Culture",0
2012,"Whangarei District Council","Employee costs","Culture",2081
2012,"Whangarei District Council","Depreciation and amortisation","Culture",1046
2012,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Culture",0
2012,"Whangarei District Council","Interest expenditure","Culture",142
2012,"Whangarei District Council","Purchases and other operating expenditure","Culture",2385
2011,"Whangarei District Council","Rates","Culture",3052
2011,"Whangarei District Council","Regulatory income and petrol tax","Culture",0
2011,"Whangarei District Council","Current grants, subsidies, and donations income","Culture",0
2011,"Whangarei District Council","Interest income","Culture",0
2011,"Whangarei District Council","Dividend income","Culture",0
2011,"Whangarei District Council","Sales and other operating income","Culture",286
2011,"Whangarei District Council","Employee costs","Culture",2138
2011,"Whangarei District Council","Depreciation and amortisation","Culture",1032
2011,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Whangarei District Council","Interest expenditure","Culture",115
2011,"Whangarei District Council","Purchases and other operating expenditure","Culture",323
2010,"Whangarei District Council","Rates","Culture",0
2010,"Whangarei District Council","Regulatory income and petrol tax","Culture",0
2010,"Whangarei District Council","Current grants, subsidies, and donations income","Culture",0
2010,"Whangarei District Council","Interest income","Culture",0
2010,"Whangarei District Council","Dividend income","Culture",0
2010,"Whangarei District Council","Sales and other operating income","Culture",343
2010,"Whangarei District Council","Employee costs","Culture",1671
2010,"Whangarei District Council","Depreciation and amortisation","Culture",1380
2010,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Culture",24
