"year","council","income","activity","val"
2010,"Timaru District Council","Interest expenditure","Culture",0
2010,"Timaru District Council","Purchases and other operating expenditure","Culture",1328
2009,"Timaru District Council","Rates","Culture",0
2009,"Timaru District Council","Regulatory income and petrol tax","Culture",0
2009,"Timaru District Council","Current grants, subsidies, and donations income","Culture",1
2009,"Timaru District Council","Interest income","Culture",0
2009,"Timaru District Council","Dividend income","Culture",0
2009,"Timaru District Council","Sales and other operating income","Culture",485
2009,"Timaru District Council","Employee costs","Culture",1651
2009,"Timaru District Council","Depreciation and amortisation","Culture",705
2009,"Timaru District Council","Current grants, subsidies, and donations expenditure","Culture",0
2009,"Timaru District Council","Interest expenditure","Culture",0
2009,"Timaru District Council","Purchases and other operating expenditure","Culture",1231
2014,"Timaru District Council","Rates","Recreation and sport",0
2014,"Timaru District Council","Regulatory income and petrol tax","Recreation and sport",0
2014,"Timaru District Council","Current grants, subsidies, and donations income","Recreation and sport",105
